dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
5,2,1,6,18,0,2,1,1,0.6,0.6212,0.43,0.194,790
5,2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,513
5,2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,415
5,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,283
5,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,193
5,2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,113
6,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,49
6,2,1,6,1,0,3,1,1,0.52,0.5,0.68,0.0,27
6,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0.0,11
6,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0.0,8
6,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,10
6,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0.0,38
6,2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0.0,172
6,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0.0,547
6,2,1,6,8,0,3,1,1,0.54,0.5152,0.68,0.0,668
6,2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896,303
6,2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896,203
6,2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896,226
6,2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0.0,315
6,2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,303
6,2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0.0,302
6,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0.0,300
6,2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,452
6,2,1,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343,724
6,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,782
6,2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985,538
6,2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836,408
6,2,1,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642,298
6,2,1,6,22,0,3,1,1,0.52,0.5,0.77,0.0896,248
6,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0.0,123
7,2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,59
7,2,1,6,1,0,4,1,1,0.52,0.5,0.77,0.1642,22
7,2,1,6,2,0,4,1,1,0.52,0.5,0.77,0.0896,12
7,2,1,6,3,0,4,1,1,0.5,0.4848,0.77,0.1045,5
7,2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,6
7,2,1,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896,34
7,2,1,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045,170
7,2,1,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642,526
7,2,1,6,8,0,4,1,1,0.52,0.5,0.77,0.0,681
7,2,1,6,9,0,4,1,1,0.58,0.5455,0.68,0.0,337
7,2,1,6,10,0,4,1,1,0.6,0.6061,0.64,0.0896,210
7,2,1,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239,237
7,2,1,6,12,0,4,1,1,0.7,0.6364,0.42,0.0,336
7,2,1,6,13,0,4,1,1,0.7,0.6364,0.37,0.2836,315
7,2,1,6,14,0,4,1,1,0.72,0.6515,0.37,0.2537,265
7,2,1,6,15,0,4,1,1,0.74,0.6515,0.3,0.0,333
7,2,1,6,16,0,4,1,1,0.72,0.6515,0.34,0.2239,466
7,2,1,6,17,0,4,1,1,0.72,0.6515,0.34,0.2537,869
7,2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,813
7,2,1,6,19,0,4,1,1,0.7,0.6364,0.34,0.2836,602
7,2,1,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985,478
7,2,1,6,21,0,4,1,1,0.62,0.6212,0.41,0.3284,313
7,2,1,6,22,0,4,1,1,0.6,0.6212,0.46,0.1642,228
7,2,1,6,23,0,4,1,1,0.56,0.5303,0.52,0.1343,177
8,2,1,6,0,0,5,1,1,0.56,0.5303,0.56,0.1642,77
8,2,1,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642,29
8,2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0.0,19
8,2,1,6,3,0,5,1,1,0.54,0.5152,0.6,0.0896,8
8,2,1,6,4,0,5,1,1,0.52,0.5,0.63,0.0,10
8,2,1,6,5,0,5,1,1,0.5,0.4848,0.72,0.1045,29
8,2,1,6,6,0,5,1,1,0.52,0.5,0.68,0.0896,139
8,2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,428
8,2,1,6,8,0,5,1,1,0.58,0.5455,0.6,0.0896,700
8,2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,382
8,2,1,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537,249
8,2,1,6,11,0,5,1,1,0.7,0.6364,0.42,0.2537,264
8,2,1,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284,369
8,2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,416
8,2,1,6,14,0,5,1,1,0.76,0.6667,0.31,0.3881,373
8,2,1,6,15,0,5,1,1,0.76,0.6667,0.29,0.2836,397
8,2,1,6,16,0,5,1,1,0.76,0.6667,0.29,0.2985,523
8,2,1,6,17,0,5,1,1,0.76,0.6667,0.29,0.194,793
8,2,1,6,18,0,5,1,1,0.76,0.6667,0.27,0.2239,723
8,2,1,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239,555
8,2,1,6,20,0,5,1,1,0.72,0.6515,0.32,0.1343,408
8,2,1,6,21,0,5,1,1,0.7,0.6364,0.37,0.1343,339
8,2,1,6,22,0,5,1,1,0.68,0.6364,0.41,0.1045,291
8,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,215
9,2,1,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045,206
9,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,123
9,2,1,6,2,0,6,0,1,0.64,0.6212,0.5,0.2239,89
9,2,1,6,3,0,6,0,1,0.62,0.6212,0.57,0.0,40
9,2,1,6,4,0,6,0,1,0.62,0.6212,0.57,0.0,8
9,2,1,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045,19
9,2,1,6,6,0,6,0,1,0.56,0.5303,0.64,0.1045,80
9,2,1,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045,87
9,2,1,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,244
9,2,1,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642,340
9,2,1,6,10,0,6,0,1,0.7,0.6515,0.51,0.1045,466
9,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0.0,569
9,2,1,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,531
9,2,1,6,13,0,6,0,1,0.82,0.697,0.24,0.2836,585
9,2,1,6,14,0,6,0,1,0.82,0.697,0.23,0.194,593
9,2,1,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985,555
9,2,1,6,16,0,6,0,1,0.82,0.697,0.24,0.194,534
9,2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0.0,495
9,2,1,6,18,0,6,0,1,0.82,0.697,0.24,0.2239,451
9,2,1,6,19,0,6,0,1,0.8,0.697,0.29,0.1642,360
9,2,1,6,20,0,6,0,1,0.76,0.6667,0.35,0.2239,363
9,2,1,6,21,0,6,0,1,0.74,0.6515,0.4,0.194,316
9,2,1,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,214
9,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,230
10,2,1,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,158
10,2,1,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343,116
10,2,1,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343,73
10,2,1,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045,29
10,2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,10
10,2,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.0896,13
10,2,1,6,6,0,0,0,1,0.62,0.5909,0.73,0.0,30
10,2,1,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045,62
10,2,1,6,8,0,0,0,1,0.64,0.6061,0.73,0.0896,181
10,2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0.0,266
10,2,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045,413
10,2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896,499
10,2,1,6,12,0,0,0,1,0.82,0.7121,0.3,0.0,502
10,2,1,6,13,0,0,0,1,0.84,0.7273,0.28,0.1343,492
10,2,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343,500
10,2,1,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239,475
10,2,1,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836,508
10,2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,521
10,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,490
10,2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836,375
10,2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,363
10,2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,253
10,2,1,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642,159
10,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,110
11,2,1,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,41
11,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,24
11,2,1,6,2,0,1,1,1,0.66,0.6212,0.74,0.1045,17
11,2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,6
11,2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,7
11,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,37
11,2,1,6,6,0,1,1,1,0.62,0.5758,0.83,0.1045,144
11,2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,503
11,2,1,6,8,0,1,1,1,0.66,0.6212,0.74,0.1343,651
11,2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,316
11,2,1,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642,147
11,2,1,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239,202
11,2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,261
11,2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985,248
11,2,1,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836,259
11,2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582,259
11,2,1,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179,427
11,2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582,800
11,2,1,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985,831
11,2,1,6,19,0,1,1,2,0.76,0.6818,0.48,0.3284,596
11,2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239,394
11,2,1,6,21,0,1,1,2,0.72,0.6667,0.58,0.194,250
11,2,1,6,22,0,1,1,2,0.72,0.6667,0.58,0.194,164
11,2,1,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239,80
12,2,1,6,0,0,2,1,2,0.7,0.6515,0.58,0.2239,28
12,2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642,16
12,2,1,6,2,0,2,1,2,0.68,0.6364,0.65,0.194,6
12,2,1,6,3,0,2,1,2,0.66,0.6212,0.69,0.2537,12
12,2,1,6,4,0,2,1,3,0.6,0.5455,0.88,0.1642,4
12,2,1,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343,29
12,2,1,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,136
12,2,1,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537,303
12,2,1,6,8,0,2,1,2,0.62,0.5606,0.88,0.2239,613
12,2,1,6,9,0,2,1,2,0.64,0.5758,0.89,0.2836,285
12,2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836,125
12,2,1,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582,65
12,2,1,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537,95
12,2,1,6,13,0,2,1,3,0.66,0.6061,0.83,0.194,59
12,2,1,6,14,0,2,1,3,0.64,0.5758,0.89,0.2537,60
12,2,1,6,15,0,2,1,3,0.66,0.5909,0.89,0.194,116
12,2,1,6,16,0,2,1,2,0.66,0.5909,0.89,0.2836,239
12,2,1,6,17,0,2,1,2,0.66,0.5909,0.89,0.2836,681
12,2,1,6,18,0,2,1,1,0.68,0.6364,0.83,0.194,653
12,2,1,6,19,0,2,1,1,0.68,0.6364,0.83,0.194,491
12,2,1,6,20,0,2,1,1,0.68,0.6364,0.83,0.194,386
12,2,1,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045,274
12,2,1,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045,207
12,2,1,6,23,0,2,1,3,0.66,0.5909,0.94,0.2239,89
13,2,1,6,0,0,3,1,2,0.66,0.5909,0.94,0.194,34
13,2,1,6,1,0,3,1,1,0.64,0.5909,0.78,0.0,28
13,2,1,6,2,0,3,1,1,0.62,0.5758,0.83,0.1343,4
13,2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194,8
13,2,1,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343,10
13,2,1,6,5,0,3,1,1,0.6,0.5606,0.83,0.194,40
13,2,1,6,6,0,3,1,1,0.6,0.5606,0.83,0.2239,194
13,2,1,6,7,0,3,1,1,0.6,0.5606,0.83,0.2985,505
13,2,1,6,8,0,3,1,2,0.62,0.5909,0.73,0.5224,713
13,2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821,352
13,2,1,6,10,0,3,1,2,0.64,0.6061,0.65,0.4179,198
13,2,1,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478,246
13,2,1,6,12,0,3,1,2,0.68,0.6364,0.44,0.4179,334
13,2,1,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881,255
13,2,1,6,14,0,3,1,2,0.72,0.6515,0.37,0.4179,320
13,2,1,6,15,0,3,1,1,0.72,0.6515,0.32,0.4925,281
13,2,1,6,16,0,3,1,1,0.72,0.6515,0.3,0.4925,392
13,2,1,6,17,0,3,1,1,0.72,0.6515,0.32,0.4925,857
13,2,1,6,18,0,3,1,1,0.72,0.6515,0.32,0.4478,744
13,2,1,6,19,0,3,1,1,0.7,0.6364,0.34,0.3881,671
13,2,1,6,20,0,3,1,1,0.68,0.6364,0.36,0.4179,448
13,2,1,6,21,0,3,1,1,0.64,0.6212,0.44,0.3582,396
13,2,1,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985,238
13,2,1,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836,153
14,2,1,6,0,0,4,1,1,0.6,0.6212,0.53,0.2985,48
14,2,1,6,1,0,4,1,1,0.6,0.6212,0.56,0.2239,21
14,2,1,6,2,0,4,1,2,0.62,0.6212,0.53,0.2537,9
14,2,1,6,3,0,4,1,2,0.62,0.6212,0.53,0.2836,5
14,2,1,6,4,0,4,1,2,0.6,0.6212,0.56,0.2537,6
14,2,1,6,5,0,4,1,2,0.6,0.6212,0.56,0.2537,40
14,2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836,181
14,2,1,6,7,0,4,1,1,0.6,0.6061,0.6,0.2836,506
14,2,1,6,8,0,4,1,1,0.6,0.6061,0.64,0.3284,719
14,2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,357
14,2,1,6,10,0,4,1,1,0.64,0.6061,0.65,0.4179,179
14,2,1,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537,228
14,2,1,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239,265
14,2,1,6,13,0,4,1,1,0.68,0.6364,0.57,0.1642,284
14,2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836,298
14,2,1,6,15,0,4,1,1,0.74,0.6667,0.48,0.2985,324
14,2,1,6,16,0,4,1,1,0.72,0.6667,0.51,0.2836,438
14,2,1,6,17,0,4,1,1,0.72,0.6667,0.48,0.2239,867
14,2,1,6,18,0,4,1,1,0.74,0.6667,0.42,0.194,823
14,2,1,6,19,0,4,1,1,0.7,0.6515,0.48,0.2537,579
14,2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,435
14,2,1,6,21,0,4,1,1,0.64,0.6061,0.65,0.1642,337
14,2,1,6,22,0,4,1,2,0.64,0.6061,0.65,0.2239,242
14,2,1,6,23,0,4,1,2,0.62,0.6061,0.69,0.1642,172
15,2,1,6,0,0,5,1,1,0.6,0.5909,0.73,0.1642,94
15,2,1,6,1,0,5,1,1,0.58,0.5455,0.78,0.194,51
15,2,1,6,2,0,5,1,1,0.56,0.5303,0.83,0.1045,15
15,2,1,6,3,0,5,1,1,0.56,0.5303,0.83,0.1642,5
15,2,1,6,4,0,5,1,1,0.56,0.5303,0.83,0.1642,14
15,2,1,6,5,0,5,1,1,0.54,0.5152,0.88,0.1045,33
15,2,1,6,6,0,5,1,1,0.54,0.5152,0.83,0.1343,151
15,2,1,6,7,0,5,1,1,0.56,0.5303,0.83,0.1642,430
15,2,1,6,8,0,5,1,1,0.6,0.5909,0.69,0.1642,653
15,2,1,6,9,0,5,1,1,0.62,0.6061,0.65,0.1642,366
15,2,1,6,10,0,5,1,1,0.64,0.6212,0.57,0.1642,216
15,2,1,6,11,0,5,1,1,0.66,0.6212,0.5,0.194,286
15,2,1,6,12,0,5,1,1,0.7,0.6364,0.45,0.1642,403
15,2,1,6,13,0,5,1,1,0.7,0.6364,0.42,0.2537,393
15,2,1,6,14,0,5,1,1,0.72,0.6515,0.39,0.194,376
15,2,1,6,15,0,5,1,1,0.72,0.6515,0.39,0.194,377
15,2,1,6,16,0,5,1,1,0.72,0.6515,0.37,0.194,558
15,2,1,6,17,0,5,1,1,0.74,0.6515,0.37,0.2836,823
15,2,1,6,18,0,5,1,1,0.72,0.6515,0.39,0.2239,693
15,2,1,6,19,0,5,1,1,0.7,0.6364,0.42,0.1642,467
15,2,1,6,20,0,5,1,1,0.68,0.6364,0.44,0.194,385
15,2,1,6,21,0,5,1,1,0.66,0.6212,0.5,0.1045,333
15,2,1,6,22,0,5,1,1,0.64,0.6212,0.53,0.1343,321
15,2,1,6,23,0,5,1,1,0.62,0.6212,0.53,0.2537,222
16,2,1,6,0,0,6,0,1,0.58,0.5455,0.56,0.1343,137
16,2,1,6,1,0,6,0,1,0.56,0.5303,0.56,0.0,95
16,2,1,6,2,0,6,0,1,0.58,0.5455,0.53,0.0,67
16,2,1,6,3,0,6,0,1,0.56,0.5303,0.6,0.0896,27
16,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.1343,8
16,2,1,6,5,0,6,0,1,0.54,0.5152,0.68,0.1045,23
16,2,1,6,6,0,6,0,1,0.54,0.5152,0.68,0.194,47
16,2,1,6,7,0,6,0,1,0.54,0.5152,0.68,0.194,78
16,2,1,6,8,0,6,0,1,0.58,0.5455,0.64,0.1642,204
16,2,1,6,9,0,6,0,1,0.6,0.6061,0.6,0.0896,367
16,2,1,6,10,0,6,0,1,0.64,0.6212,0.47,0.194,435
16,2,1,6,11,0,6,0,1,0.66,0.6212,0.39,0.1642,566
16,2,1,6,12,0,6,0,1,0.68,0.6364,0.41,0.1045,603
16,2,1,6,13,0,6,0,1,0.72,0.6515,0.34,0.1642,617
16,2,1,6,14,0,6,0,1,0.72,0.6515,0.37,0.2239,573
16,2,1,6,15,0,6,0,1,0.74,0.6515,0.35,0.2537,583
16,2,1,6,16,0,6,0,2,0.72,0.6515,0.37,0.1045,542
16,2,1,6,17,0,6,0,2,0.72,0.6515,0.37,0.2537,593
16,2,1,6,18,0,6,0,2,0.72,0.6515,0.37,0.2239,571
16,2,1,6,19,0,6,0,2,0.7,0.6364,0.42,0.194,461
16,2,1,6,20,0,6,0,2,0.66,0.6212,0.47,0.194,352
16,2,1,6,21,0,6,0,2,0.64,0.6212,0.5,0.2239,290
16,2,1,6,22,0,6,0,1,0.62,0.6212,0.53,0.2985,280
16,2,1,6,23,0,6,0,1,0.6,0.6212,0.53,0.2985,183
17,2,1,6,0,0,0,0,1,0.56,0.5303,0.56,0.1343,148
17,2,1,6,1,0,0,0,1,0.56,0.5303,0.6,0.1642,88
17,2,1,6,2,0,0,0,1,0.56,0.5303,0.56,0.0896,74
17,2,1,6,3,0,0,0,1,0.54,0.5152,0.64,0.1045,28
17,2,1,6,4,0,0,0,1,0.54,0.5152,0.64,0.0896,18
17,2,1,6,5,0,0,0,1,0.54,0.5152,0.68,0.1343,17
17,2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045,23
17,2,1,6,7,0,0,0,1,0.52,0.5,0.72,0.0896,48
17,2,1,6,8,0,0,0,1,0.56,0.5303,0.68,0.2537,119
17,2,1,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642,274
17,2,1,6,10,0,0,0,1,0.58,0.5455,0.64,0.0,436
17,2,1,6,11,0,0,0,1,0.62,0.6212,0.57,0.1045,546
17,2,1,6,12,0,0,0,1,0.62,0.6212,0.57,0.0,615
17,2,1,6,13,0,0,0,1,0.64,0.6212,0.53,0.1642,614
17,2,1,6,14,0,0,0,1,0.64,0.6212,0.53,0.0,582
17,2,1,6,15,0,0,0,1,0.66,0.6212,0.5,0.2239,463
17,2,1,6,16,0,0,0,1,0.66,0.6212,0.54,0.2985,580
17,2,1,6,17,0,0,0,1,0.64,0.6212,0.57,0.2239,593
17,2,1,6,18,0,0,0,1,0.64,0.6212,0.53,0.194,513
17,2,1,6,19,0,0,0,1,0.64,0.6212,0.53,0.1642,390
17,2,1,6,20,0,0,0,1,0.62,0.6212,0.57,0.194,302
17,2,1,6,21,0,0,0,1,0.62,0.6212,0.57,0.194,246
17,2,1,6,22,0,0,0,1,0.6,0.6061,0.6,0.194,153
17,2,1,6,23,0,0,0,1,0.58,0.5455,0.64,0.194,108
18,2,1,6,0,0,1,1,1,0.56,0.5303,0.73,0.2537,40
18,2,1,6,1,0,1,1,1,0.54,0.5152,0.77,0.2239,14
18,2,1,6,2,0,1,1,1,0.54,0.5152,0.77,0.2239,9
18,2,1,6,3,0,1,1,2,0.52,0.5,0.83,0.2239,4
18,2,1,6,4,0,1,1,2,0.54,0.5152,0.77,0.194,9
18,2,1,6,5,0,1,1,3,0.52,0.5,0.83,0.1343,23
18,2,1,6,6,0,1,1,3,0.52,0.5,0.88,0.1343,37
18,2,1,6,7,0,1,1,3,0.52,0.5,0.94,0.2239,145
18,2,1,6,8,0,1,1,2,0.54,0.5152,0.83,0.194,474
18,2,1,6,9,0,1,1,2,0.54,0.5152,0.83,0.2239,250
18,2,1,6,10,0,1,1,3,0.54,0.5152,0.88,0.1045,91
18,2,1,6,11,0,1,1,2,0.54,0.5152,0.88,0.1642,121
18,2,1,6,12,0,1,1,3,0.56,0.5303,0.78,0.1343,168
18,2,1,6,13,0,1,1,2,0.58,0.5455,0.73,0.1343,225
18,2,1,6,14,0,1,1,2,0.58,0.5455,0.68,0.194,219
18,2,1,6,15,0,1,1,2,0.6,0.5909,0.69,0.194,237
18,2,1,6,16,0,1,1,2,0.6,0.5909,0.73,0.194,332
18,2,1,6,17,0,1,1,2,0.6,0.5909,0.73,0.194,723
18,2,1,6,18,0,1,1,2,0.62,0.6061,0.69,0.1642,642
18,2,1,6,19,0,1,1,2,0.62,0.5909,0.73,0.0896,463
18,2,1,6,20,0,1,1,2,0.62,0.5909,0.73,0.1343,362
18,2,1,6,21,0,1,1,2,0.62,0.5909,0.73,0.1045,273
18,2,1,6,22,0,1,1,2,0.62,0.5909,0.73,0.1642,164
18,2,1,6,23,0,1,1,3,0.6,0.5758,0.78,0.194,74
19,2,1,6,0,0,2,1,2,0.6,0.5758,0.78,0.1642,35
19,2,1,6,1,0,2,1,2,0.6,0.5758,0.78,0.1642,14
19,2,1,6,2,0,2,1,2,0.6,0.5758,0.78,0.1343,15
19,2,1,6,3,0,2,1,2,0.6,0.5758,0.78,0.1045,8
19,2,1,6,4,0,2,1,2,0.6,0.5758,0.78,0.1343,10
19,2,1,6,5,0,2,1,2,0.6,0.5758,0.78,0.194,37
19,2,1,6,6,0,2,1,2,0.6,0.5758,0.78,0.1045,161
19,2,1,6,7,0,2,1,2,0.6,0.5758,0.78,0.1343,480
19,2,1,6,8,0,2,1,2,0.6,0.5758,0.78,0.1642,673
19,2,1,6,9,0,2,1,1,0.64,0.6061,0.73,0.0896,328
19,2,1,6,10,0,2,1,1,0.64,0.6061,0.73,0.0896,180
19,2,1,6,11,0,2,1,1,0.66,0.6212,0.69,0.1343,230
19,2,1,6,12,0,2,1,1,0.7,0.6515,0.65,0.0896,292
19,2,1,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343,272
19,2,1,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045,227
19,2,1,6,15,0,2,1,1,0.78,0.7424,0.59,0.1642,259
19,2,1,6,16,0,2,1,1,0.8,0.7576,0.55,0.2239,334
19,2,1,6,17,0,2,1,1,0.8,0.7576,0.55,0.194,811
19,2,1,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642,795
19,2,1,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239,514
19,2,1,6,20,0,2,1,1,0.8,0.7576,0.55,0.2537,458
19,2,1,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642,276
19,2,1,6,22,0,2,1,1,0.72,0.697,0.79,0.0896,291
19,2,1,6,23,0,2,1,1,0.72,0.697,0.79,0.1343,125
20,2,1,6,0,0,3,1,1,0.7,0.6667,0.79,0.194,53
20,2,1,6,1,0,3,1,1,0.68,0.6364,0.79,0.194,27
20,2,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642,6
20,2,1,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343,8
20,2,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896,7
20,2,1,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896,39
20,2,1,6,6,0,3,1,2,0.64,0.5758,0.89,0.0896,165
20,2,1,6,7,0,3,1,2,0.66,0.5909,0.89,0.0,464
20,2,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045,643
20,2,1,6,9,0,3,1,2,0.72,0.697,0.74,0.0,316
20,2,1,6,10,0,3,1,1,0.82,0.7727,0.52,0.1343,167
20,2,1,6,11,0,3,1,1,0.84,0.7879,0.49,0.194,188
20,2,1,6,12,0,3,1,1,0.86,0.803,0.47,0.1642,180
20,2,1,6,13,0,3,1,1,0.86,0.7879,0.44,0.1045,211
20,2,1,6,14,0,3,1,1,0.88,0.803,0.39,0.194,190
20,2,1,6,15,0,3,1,1,0.9,0.8182,0.35,0.0,179
20,2,1,6,16,0,3,1,1,0.9,0.8182,0.35,0.1045,335
20,2,1,6,17,0,3,1,1,0.9,0.8182,0.37,0.0,691
20,2,1,6,18,0,3,1,1,0.9,0.8182,0.37,0.0,672
20,2,1,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537,539
20,2,1,6,20,0,3,1,1,0.86,0.7727,0.39,0.2239,407
20,2,1,6,21,0,3,1,1,0.84,0.7576,0.44,0.0896,344
20,2,1,6,22,0,3,1,1,0.82,0.7576,0.46,0.1045,257
20,2,1,6,23,0,3,1,1,0.78,0.7424,0.59,0.1045,123
21,3,1,6,0,0,4,1,1,0.74,0.697,0.7,0.0896,69
21,3,1,6,1,0,4,1,1,0.72,0.697,0.79,0.1343,18
21,3,1,6,2,0,4,1,1,0.72,0.697,0.79,0.1045,18
21,3,1,6,3,0,4,1,1,0.72,0.697,0.74,0.0,11
